ImageId,CellId,Cell_141Pr_AQP4,Cell_143Nd_SQSTM1,Cell_145Nd_UBQLN2,Cell_147Sm_Glutaminase,Cell_149Sm_C9orf72,Cell_150Nd_PDL1,Cell_151Eu_MAP2,Cell_152Sm_ATXN2,Cell_153Eu_ORF1,Cell_154Sm_pTDP43,Cell_155Gd_FoxP3,Cell_156Gd_CH24H,Cell_158Gd_GFAP,Cell_159Tb_IL6ST,Cell_160Gd_IBA1,Cell_161Dy_CX3CR1,Cell_162Dy_pTBK1,Cell_163Dy_CD4,Cell_164Dy_TMEM119,Cell_165Ho_PD1,Cell_166Er_GAD67,Cell_167Er_CD8,Cell_168Er_FUS,Cell_169Tm_ChAT,Cell_170Er_APOE,Cell_171Yb_TREM2,Cell_172Yb_PDL2,Cell_174Yb_MHCclassII,Cell_175Lu_TDP43,Cell_176Yb_TBK1,Cell_3_ALS_F_FrontalCrtx_240511_1_cellmasked,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7
911801,1,0.320987654,0.086419753,0.148148148,0.012345679,0,0,0.716049383,1.160493827,0,0.296296296,0.012345679,0.037037037,0.925925926,0.283950617,0.950617284,0.135802469,0.012345679,0.074074074,0.382716049,0.012345679,0.24691358,0.135802469,0.987654321,0.148148148,0.419753086,0.283950617,0.074074074,6.839506173,0.037037037,0.049382716,55,81,0.823531488,0.941860465,0.723214286,1,32.022,13.66723428,7.753019637,3.202981628,83.96296296,5.740740741,0,0,0,0,0,0,0,0,0
911801,2,0.333333333,0.092592593,0.351851852,0.037037037,0,0.018518519,0.296296296,0.62962963,0,0.166666667,0.055555556,0.037037037,1.055555556,0.166666667,0.074074074,0.111111111,0,0.055555556,0.407407407,0,0.203703704,0.166666667,0.425925926,0.148148148,0.148148148,0.314814815,0.037037037,4.518518519,0.018518519,0.037037037,111,54,0.875354462,0.782608696,0.593406593,1,29.781,12.77274577,6.175388995,-6.328506717,458.0185185,4.777777778,0.558823529,1,4,0,0,0,0,0,0
911801,3,0.204545455,0.125,0.193181818,0.034090909,0.034090909,0.034090909,0.568181818,1.056818182,0.022727273,0.204545455,0.011363636,0.045454545,0.670454545,0.170454545,0.022727273,0.125,0.090909091,0.022727273,0.261363636,0.011363636,0.306818182,0.113636364,0.875,0.238636364,0.272727273,0.420454545,0.090909091,7.329545455,0.034090909,0.125,166,88,0.728843459,0.967032967,0.698412698,1,32.229,12.92641425,8.850462115,2.538652611,572.6931818,7.829545455,0.365853659,1,9,0,0,0,0,0,0
911801,4,0.300925926,0.083333333,0.226851852,0.037037037,0.027777778,0.023148148,0.490740741,0.541666667,0.027777778,0.337962963,0.013888889,0.032407407,1.134259259,0.259259259,0.125,0.087962963,0.069444444,0.064814815,0.152777778,0.013888889,0.509259259,0.092592593,1.111111111,0.12037037,0.166666667,0.490740741,0.060185185,2.902777778,0.083333333,0.064814815,221,216,0.782926966,0.96,0.755244755,1,53.177,21.28650093,13.24262231,-5.424033298,455.6064815,13.68055556,0.769230769,2,2,34,0,0,0,0,0
911801,5,0.2421875,0.1484375,0.1875,0.046875,0.03125,0.046875,0.515625,1.046875,0.015625,0.125,0.0078125,0.0546875,0.9921875,0.1640625,0.203125,0.1875,0.1015625,0.046875,0.3046875,0,0.28125,0.1015625,0.484375,0.1171875,0.2421875,0.2109375,0.0546875,6.3046875,0.0625,0.0546875,276,128,0.539603878,0.941176471,0.703296703,1,39.052,14.07056581,11.84627714,50.16839718,189.078125,9.484375,0.458333333,2,8,20,0,0,0,0,0
911801,6,0.19047619,0.142857143,0.19047619,0.055555556,0.007936508,0.007936508,0.611111111,0.968253968,0.031746032,0.246031746,0.023809524,0.015873016,0.880952381,0.095238095,0.047619048,0.119047619,0.015873016,0.047619048,0.23015873,0.023809524,0.261904762,0.126984127,0.373015873,0.134920635,0.182539683,0.325396825,0.079365079,5.595238095,0.071428571,0.047619048,332,126,0.710652184,0.969230769,0.7,1,38.969,15.31523392,10.77493345,-17.89656497,316.5873016,10.74603175,0,0,0,0,0,0,0,0,0
911801,7,0.220779221,0.025974026,0.12987013,0,0.025974026,0.077922078,0.493506494,0.61038961,0.051948052,0.155844156,0.012987013,0.038961039,2.974025974,0.077922078,0.025974026,0.12987013,0,0.012987013,0.337662338,0.012987013,0.272727273,0.181818182,0.272727273,0.038961039,0.181818182,0.285714286,0.038961039,3.909090909,0.038961039,0.077922078,387,77,0.681077189,0.927710843,0.641666667,1,30.732,11.88101463,8.699417017,15.74187205,431.7142857,11.98701299,0.5,1,21,0,0,0,0,0,0
911801,8,0.243243243,0.126126126,0.216216216,0.045045045,0.018018018,0.027027027,0.369369369,1.432432432,0.018018018,0.171171171,0.063063063,0.081081081,1.162162162,0.225225225,0.198198198,0.162162162,0.045045045,0.036036036,0.243243243,0.009009009,0.306306306,0.117117117,0.612612613,0.198198198,0.297297297,0.576576577,0.081081081,8.27027027,0.027027027,0.09009009,442,111,0.694449083,0.917355372,0.660714286,1,39.06,14.21408462,10.22762871,60.74196835,178.2342342,13.58558559,0.29787234,1,5,0,0,0,0,0,0
911801,9,0.259259259,0.157407407,0.296296296,0.027777778,0.064814815,0.064814815,0.62037037,0.981481481,0.064814815,0.194444444,0.009259259,0.046296296,1.111111111,0.148148148,0.055555556,0.138888889,0.009259259,0.027777778,0.194444444,0.009259259,0.314814815,0.12962963,0.37962963,0.185185185,0.25,0.212962963,0.092592593,6.703703704,0.018518519,0.083333333,497,108,0.494277917,0.947368421,0.692307692,1,34.586,12.6619024,11.00704164,12.05275608,579.8240741,14.84259259,0.333333333,1,3,0,0,0,0,0,0
911801,10,0.196969697,0.113636364,0.159090909,0.053030303,0.015151515,0.037878788,0.545454545,0.78030303,0.045454545,0.174242424,0.037878788,0.037878788,1.659090909,0.083333333,0.090909091,0.113636364,0.037878788,0.015151515,0.28030303,0.015151515,0.174242424,0.113636364,0.212121212,0.151515152,0.196969697,0.212121212,0.068181818,4.840909091,0.015151515,0.075757576,553,132,0.42966574,0.96350365,0.725274725,1,37.96,13.72034674,12.38930865,-68.55468427,599.1590909,16.73484848,0,0,0,0,0,0,0,0,0
911801,11,0.31,0.12,0.3,0.02,0.04,0.06,0.53,0.86,0.01,0.12,0.07,0.06,1.08,0.21,0.05,0.17,0.09,0.05,0.33,0,0.27,0.09,0.6,0.17,0.25,0.23,0.06,6.74,0.1,0.04,608,100,0.405121024,0.952380952,0.694444444,1,33.089,11.91299544,10.89161175,56.07136074,396.66,15.87,0,0,0,0,0,0,0,0,0
911801,12,0.336283186,0.10619469,0.123893805,0.03539823,0.008849558,0.026548673,0.637168142,0.884955752,0.026548673,0.185840708,0.008849558,0.017699115,1.628318584,0.159292035,0.415929204,0.132743363,0.03539823,0.061946903,0.292035398,0.008849558,0.14159292,0.097345133,0.300884956,0.194690265,0.265486726,0.159292035,0.053097345,4.805309735,0.053097345,0.061946903,663,113,0.597001264,0.965811966,0.724358974,1,35.421,13.51211313,10.83996163,29.55331522,766.4867257,16.87610619,0,0,0,0,0,0,0,0,0
911801,13,0.360824742,0.113402062,0.24742268,0.072164948,0.010309278,0.051546392,0.628865979,1.587628866,0.020618557,0.350515464,0,0.010309278,0.886597938,0.226804124,0.041237113,0.18556701,0.051546392,0.051546392,0.298969072,0.030927835,0.463917526,0.092783505,0.701030928,0.134020619,0.319587629,0.453608247,0.082474227,8.237113402,0.06185567,0.113402062,718,97,0.513820628,0.91509434,0.621794872,1,35.893,12.2790689,10.53418425,0.43569437,253.8556701,17.15463918,0.422222222,1,23,0,0,0,0,0,0
911801,14,0.130434783,0.065217391,0.282608696,0.065217391,0.054347826,0.043478261,0.27173913,0.739130435,0.02173913,0.27173913,0.010869565,0.02173913,0.673913043,0.076086957,0.043478261,0.108695652,0,0.02173913,0.217391304,0,0.293478261,0.141304348,1.086956522,0.097826087,0.173913043,0.27173913,0.02173913,3.967391304,0.086956522,0.043478261,774,92,0.593981546,0.948453608,0.766666667,1,31.567,12.13341773,9.761075705,-18.51564748,797.4456522,19.58695652,0,0,0,0,0,0,0,0,0
911801,15,0.418032787,0.106557377,0.409836066,0.073770492,0.049180328,0.049180328,0.778688525,1.106557377,0.016393443,0.147540984,0.024590164,0.057377049,1.016393443,0.213114754,0.049180328,0.139344262,0.024590164,0.008196721,0.295081967,0.008196721,0.180327869,0.147540984,0.590163934,0.163934426,0.237704918,0.352459016,0.032786885,8.262295082,0.073770492,0.106557377,829,122,0.841906554,0.818791946,0.616161616,1,47.198,18.38246307,9.919606214,83.44791412,287.8688525,20.62295082,0.793103448,3,16,25,31,0,0,0,0
911801,16,0.169014085,0.042253521,0.23943662,0.014084507,0.028169014,0,0.352112676,0.605633803,0.042253521,0.295774648,0.042253521,0.014084507,0.647887324,0.112676056,0.042253521,0.169014085,0,0.028169014,0.169014085,0.028169014,0.126760563,0.183098592,0.478873239,0.169014085,0.169014085,0.23943662,0.098591549,6.154929577,0.056338028,0.084507042,884,71,0.474987315,0.898734177,0.71,1,30.707,10.65890926,9.379761724,64.95819726,295.9577465,18.12676056,0.756756757,2,15,25,0,0,0,0,0
911801,17,0.340425532,0.138297872,0.234042553,0.021276596,0.031914894,0.042553191,0.70212766,1,0.063829787,0.340425532,0.010638298,0.021276596,1.308510638,0.255319149,0,0.170212766,0.042553191,0.095744681,0.308510638,0.010638298,0.276595745,0.127659574,1.191489362,0.191489362,0.319148936,0.234042553,0.063829787,7.478723404,0.053191489,0.117021277,939,94,0.401881323,0.94,0.854545455,1,33.312,11.55635937,10.58206307,-65.60925226,374.2978723,20.79787234,0.384615385,1,18,0,0,0,0,0,0
911801,18,0.790697674,0.093023256,0.162790698,0.011627907,0.046511628,0.011627907,0.918604651,1.38372093,0.046511628,0.162790698,0.023255814,0.069767442,1.953488372,0.174418605,0.034883721,0.104651163,0.034883721,0.034883721,0.11627907,0.011627907,0.255813953,0.046511628,0.441860465,0.127906977,0.360465116,0.255813953,0.058139535,6.197674419,0.058139535,0.069767442,995,86,0.504852382,0.988505747,0.781818182,1,31.352,11.46143959,9.893579929,85.34461069,365.3023256,20.29069767,0.378378378,1,17,0,0,0,0,0,0
911801,19,0.269461078,0.119760479,0.251497006,0.077844311,0.011976048,0.035928144,0.45508982,1.011976048,0.023952096,0.19760479,0.077844311,0.017964072,0.508982036,0.131736527,0.011976048,0.107784431,0.053892216,0.05988024,0.185628743,0,0.185628743,0.101796407,0.371257485,0.161676647,0.191616766,0.281437126,0.041916168,6.161676647,0.02994012,0.077844311,1050,167,0.715465289,0.912568306,0.65234375,1,47.595,17.82730276,12.45501442,-52.01478942,655.239521,21.10778443,0,0,0,0,0,0,0,0,0
911801,20,0.269662921,0.123595506,0.213483146,0.056179775,0,0.011235955,0.426966292,0.93258427,0.033707865,0.134831461,0.033707865,0.033707865,0.853932584,0.112359551,0.02247191,0.157303371,0.04494382,0.056179775,0.359550562,0.02247191,0.157303371,0.112359551,0.404494382,0.134831461,0.179775281,0.359550562,0.08988764,5.764044944,0.078651685,0.101123596,1105,89,0.566545021,0.946808511,0.73553719,1,31.013,11.80135854,9.724682774,48.4960354,189.0449438,22.1011236,0.225,1,5,0,0,0,0,0,0
911801,21,0.384615385,0.134615385,0.144230769,0.028846154,0.048076923,0.038461538,0.644230769,1.163461538,0.009615385,0.182692308,0.028846154,0.048076923,2.509615385,0.115384615,0.048076923,0.230769231,0.028846154,0.057692308,0.182692308,0.028846154,0.173076923,0.134615385,1.596153846,0.192307692,0.307692308,0.336538462,0.076923077,6.884615385,0.105769231,0.134615385,1160,104,0.793200924,0.904347826,0.571428571,1,39.085,15.27849173,9.303990484,51.07345664,432.8269231,20.29807692,0.68,3,7,24,34,0,0,0,0
911801,22,0.282828283,0.090909091,0.282828283,0,0.04040404,0.02020202,0.363636364,1.04040404,0.02020202,0.202020202,0,0.04040404,0.868686869,0.181818182,0.050505051,0.171717172,0.03030303,0.03030303,0.202020202,0,0.282828283,0.080808081,0.474747475,0.050505051,0.262626263,0.222222222,0.060606061,5.090909091,0.050505051,0.111111111,1216,99,0.738175824,0.933962264,0.707142857,1,34.197,13.75518021,9.279359692,9.673366703,521.4444444,21.87878788,0.302325581,1,38,0,0,0,0,0,0
911801,23,0.14084507,0.211267606,0.394366197,0.042253521,0.042253521,0.098591549,0.295774648,1.070422535,0.028169014,0.23943662,0.028169014,0.028169014,0.746478873,0.154929577,0.028169014,0.225352113,0,0.014084507,0.253521127,0,0.408450704,0.154929577,1.169014085,0.295774648,0.126760563,0.591549296,0.098591549,7.774647887,0.042253521,0.070422535,1271,71,0.774652547,0.87654321,0.591666667,1,31.65,12.5494651,7.936119716,-30.8524893,248.9295775,23.12676056,0.973684211,2,13,27,0,0,0,0,0
911801,24,0.076923077,0.142857143,0.296703297,0.032967033,0.010989011,0.043956044,0.318681319,0.67032967,0.076923077,0.307692308,0.043956044,0.043956044,0.791208791,0.164835165,0.043956044,0.098901099,0.032967033,0.032967033,0.340659341,0,0.230769231,0.10989011,1.175824176,0.131868132,0.131868132,0.373626374,0.054945055,5.978021978,0.021978022,0.087912088,1326,91,0.542886871,0.947916667,0.689393939,1,31.592,11.85082527,9.952392243,-24.1556892,418.3186813,22.17582418,0.047619048,1,21,0,0,0,0,0,0
911801,25,0.188679245,0.037735849,0.226415094,0.094339623,0,0.075471698,0.547169811,0.509433962,0.037735849,0.283018868,0,0.018867925,0.830188679,0.037735849,0.018867925,0.094339623,0.018867925,0.075471698,0.188679245,0,0.094339623,0.075471698,0.490566038,0.056603774,0.283018868,0.283018868,0.075471698,5.339622642,0.037735849,0.113207547,1381,53,0.790155532,0.929824561,0.688311688,1,25.009,10.63543486,6.518525919,15.61423126,294.8867925,25.22641509,0.766666667,2,15,16,0,0,0,0,0
911801,26,0.378947368,0.094736842,0.221052632,0.031578947,0.031578947,0.052631579,0.694736842,1.557894737,0.042105263,0.263157895,0.021052632,0.031578947,2.115789474,0.221052632,0.347368421,0.242105263,0.042105263,0.073684211,0.631578947,0,0.2,0.105263158,0.494736842,0.073684211,0.294736842,0.210526316,0.052631579,6.915789474,0.010526316,0.063157895,1437,95,0.733653338,0.940594059,0.664335664,1,33.18,13.42908391,9.125383958,36.05355175,92.86315789,24.90526316,0,0,0,0,0,0,0,0,0
911801,27,0.243697479,0.117647059,0.268907563,0.016806723,0.033613445,0.033613445,0.613445378,1.050420168,0.025210084,0.201680672,0.067226891,0.042016807,0.907563025,0.142857143,0.016806723,0.12605042,0.050420168,0.025210084,0.243697479,0.016806723,0.277310924,0.176470588,0.478991597,0.168067227,0.260504202,0.352941176,0.100840336,7.176470588,0.058823529,0.042016807,1492,119,0.627074141,0.843971631,0.538461538,1,45.056,15.18820827,11.83100028,2.440850938,241.3361345,27.11764706,0.363636364,1,23,0,0,0,0,0,0
911801,28,0.46875,0.104166667,0.21875,0.041666667,0.020833333,0.072916667,0.802083333,1.114583333,0.010416667,0.21875,0,0.0625,1.1875,0.135416667,0.03125,0.21875,0.0625,0.020833333,0.1875,0,0.177083333,0.125,0.552083333,0.15625,0.239583333,0.270833333,0.09375,6.364583333,0.03125,0.072916667,1547,96,0.700212277,0.95049505,0.685714286,1,33.18,13.17361358,9.405099958,-14.78891934,350.5,26.5,0.238095238,1,33,0,0,0,0,0,0
911801,29,0.349056604,0.056603774,0.113207547,0.047169811,0.009433962,0.122641509,5.103773585,0.669811321,0.056603774,0.150943396,0.009433962,0.018867925,1.339622642,0.320754717,0.377358491,0.103773585,0.018867925,0.047169811,0.160377358,0.009433962,0.160377358,0.188679245,0.58490566,0.141509434,0.669811321,0.320754717,0.047169811,3.745283019,0.066037736,0.075471698,1602,106,0.856124515,0.929824561,0.582417582,1,38.688,16.51362753,8.533740617,-39.60857667,641.1509434,26.03773585,0.530612245,1,36,0,0,0,0,0,0
911801,30,0.345454545,0.118181818,0.190909091,0.027272727,0.009090909,0.027272727,0.372727273,0.818181818,0.027272727,0.218181818,0.018181818,0.036363636,1.718181818,0.090909091,0.036363636,0.163636364,0.009090909,0.045454545,0.181818182,0.018181818,0.281818182,0.072727273,0.254545455,0.127272727,0.172727273,0.181818182,0.090909091,4.290909091,0.045454545,0.145454545,1658,110,0.509558977,0.956521739,0.705128205,1,35.14,12.84933287,11.05602513,47.29728395,14.21818182,27.24545455,0,0,0,0,0,0,0,0,0
911801,31,0.35483871,0.096774194,0.225806452,0.064516129,0.021505376,0.043010753,0.623655914,1.258064516,0.043010753,0.247311828,0.010752688,0.010752688,1.172043011,0.193548387,0.086021505,0.139784946,0.010752688,0.010752688,0.301075269,0.010752688,0.193548387,0.161290323,0.451612903,0.225806452,0.225806452,0.268817204,0.053763441,8.559139785,0.064516129,0.150537634,1713,93,0.526392039,0.96875,0.704545455,1,32.047,11.91335796,10.12923704,3.151642553,279.8064516,26.91397849,0.404761905,1,15,0,0,0,0,0,0
911801,32,0.425,0.1625,0.2125,0.0875,0.0125,0.05,0.625,1.1125,0.0375,0.1,0.025,0,1.025,0.15,0.0625,0.225,0.0625,0.0375,0.1,0,0.075,0.075,0.425,0.1375,0.1,0.1625,0.05,5.9625,0.0375,0.0625,1768,80,0.80613472,0.91954023,0.606060606,1,32.229,13.51370651,7.996493179,59.74541395,747.5625,28.45,0.512195122,1,35,0,0,0,0,0,0
911801,33,0.366906475,0.115107914,0.273381295,0.021582734,0.057553957,0.064748201,0.784172662,1.258992806,0.028776978,0.18705036,0.014388489,0.071942446,1.057553957,0.237410072,0.043165468,0.136690647,0.028776978,0.035971223,0.323741007,0.014388489,0.194244604,0.208633094,0.90647482,0.237410072,0.388489209,0.323741007,0.086330935,8.748201439,0.071942446,0.100719424,1823,139,0.473674851,0.939189189,0.712820513,1,41.21,14.43922584,12.71662329,10.06148563,337.9280576,30.30935252,0.529411765,2,28,58,0,0,0,0,0
911801,34,0.20979021,0.13986014,0.164335664,0.043706294,0.017482517,0.019230769,1.38986014,0.718531469,0.04020979,0.237762238,0.026223776,0.026223776,0.583916084,0.515734266,0.087412587,0.103146853,0.036713287,0.062937063,0.11013986,0.001748252,0.342657343,0.160839161,0.704545455,0.113636364,0.318181818,0.272727273,0.078671329,2.554195804,0.071678322,0.04020979,1879,572,0.679831257,0.866666667,0.662037037,1,95.785,32.41924255,23.77525362,-27.80792817,454.4737762,29.40384615,0.629310345,5,4,21,43,51,52,0,0
911801,35,0.360465116,0.093023256,0.174418605,0.011627907,0.046511628,0.081395349,0.488372093,0.895348837,0.046511628,0.11627907,0.023255814,0.046511628,1.209302326,0.162790698,0.093023256,0.069767442,0.046511628,0.046511628,0.127906977,0.011627907,0.290697674,0.069767442,0.581395349,0.093023256,0.220930233,0.279069767,0.023255814,5.709302326,0.058139535,0.11627907,1934,86,0.778643128,0.905263158,0.661538462,1,32.783,13.45145342,8.440343579,71.29568502,754.1744186,30.40697674,0.512195122,1,32,0,0,0,0,0,0
911801,36,0.166666667,0.069444444,0.152777778,0.027777778,0.013888889,0.020833333,2.034722222,0.888888889,0.020833333,0.152777778,0,0.034722222,1.138888889,0.236111111,0.083333333,0.229166667,0.0625,0.027777778,0.118055556,0.006944444,0.173611111,0.138888889,0.472222222,0.097222222,0.402777778,0.229166667,0.034722222,4.402777778,0.055555556,0.048611111,1989,144,0.508911856,0.941176471,0.6,1,43.667,15.09178328,12.99128829,-52.20771128,634.7847222,32.13194444,0.438596491,1,29,0,0,0,0,0,0
911801,37,0.347826087,0.195652174,0.173913043,0.076086957,0.02173913,0.065217391,0.663043478,1.413043478,0.054347826,0.141304348,0.032608696,0.119565217,2.532608696,0.358695652,0.076086957,0.184782609,0.065217391,0.032608696,0.282608696,0,0.27173913,0.097826087,0.489130435,0.22826087,0.326086957,0.22826087,0.076086957,9.032608696,0.097826087,0.097826087,2045,92,0.674990776,0.929292929,0.638888889,1,32.998,12.71809715,9.383744866,40.88839126,154.5434783,33.67391304,0,0,0,0,0,0,0,0,0
911801,38,0.25,0.088235294,0.139705882,0.066176471,0.029411765,0.051470588,0.632352941,0.897058824,0.014705882,0.198529412,0.014705882,0.036764706,1.169117647,0.125,0.080882353,0.125,0.007352941,0.029411765,0.198529412,0,0.25,0.117647059,0.272058824,0.117647059,0.235294118,0.294117647,0.022058824,6.536764706,0.044117647,0.088235294,2100,136,0.32799235,0.944444444,0.804733728,1,39.705,13.63579957,12.8814723,-17.9641349,523.9117647,33.07352941,0.229166667,1,22,0,0,0,0,0,0
911801,39,0.278688525,0.098360656,0.204918033,0.024590164,0.024590164,0.016393443,0.860655738,1.631147541,0.032786885,0.163934426,0.024590164,0.049180328,2.704918033,0.262295082,0.049180328,0.163934426,0.032786885,0.057377049,0.221311475,0.024590164,0.327868852,0.155737705,1.106557377,0.196721311,0.508196721,0.43442623,0.032786885,9.204918033,0.06557377,0.073770492,2155,122,0.492630007,0.945736434,0.721893491,1,37.935,13.59639261,11.83210922,37.93725983,408.7622951,35.24590164,0.229166667,1,47,0,0,0,0,0,0
911801,40,0.546296296,0.12962963,0.259259259,0.037037037,0.009259259,0.055555556,0.833333333,1.712962963,0.018518519,0.175925926,0.027777778,0.064814815,1.944444444,0.194444444,0.203703704,0.194444444,0.074074074,0.027777778,0.277777778,0,0.351851852,0.222222222,0.583333333,0.203703704,0.231481481,0.296296296,0.074074074,8.240740741,0.046296296,0.092592593,2210,108,0.736370531,0.931034483,0.642857143,1,36.182,14.4029829,9.74474829,35.03805541,225.4907407,38.58333333,0,0,0,0,0,0,0,0,0
911801,41,0.24822695,0.127659574,0.234042553,0.092198582,0.021276596,0.063829787,0.602836879,0.992907801,0.04964539,0.14893617,0.056737589,0.04964539,1.141843972,0.156028369,0.056737589,0.170212766,0.056737589,0.04964539,0.340425532,0.014184397,0.255319149,0.163120567,0.411347518,0.241134752,0.184397163,0.262411348,0.085106383,7.127659574,0.056737589,0.078014184,2266,141,0.672434173,0.952702703,0.677884615,1,40.4,15.65855862,11.5897907,26.51189761,63.75177305,39.04964539,0,0,0,0,0,0,0,0,0
911801,42,0.170212766,0.191489362,0.276595745,0.053191489,0.010638298,0.053191489,0.872340426,1.127659574,0,0.170212766,0.031914894,0.042553191,1.074468085,0.159574468,0.042553191,0.127659574,0.031914894,0.010638298,0.29787234,0,0.159574468,0.117021277,0.372340426,0.14893617,0.14893617,0.212765957,0.074468085,6.808510638,0.042553191,0.063829787,2321,94,0.638277054,0.912621359,0.61038961,1,34.958,12.8375182,9.882407922,8.716328588,282.9148936,40.9893617,0.377777778,1,54,0,0,0,0,0,0
911801,43,0.173913043,0.095652174,0.217391304,0.07826087,0.034782609,0.060869565,0.634782609,0.834782609,0.043478261,0.191304348,0.034782609,0.017391304,0.747826087,0.182608696,0.034782609,0.156521739,0.043478261,0.069565217,0.304347826,0,0.252173913,0.234782609,0.4,0.269565217,0.356521739,0.339130435,0.034782609,7.704347826,0.147826087,0.12173913,2376,115,0.72917785,0.942622951,0.696969697,1,36.736,14.77665848,10.11202556,-12.02258979,443.6,41.2173913,0.5625,2,34,51,0,0,0,0,0
911801,44,0.352941176,0.166666667,0.235294118,0.029411765,0.058823529,0.049019608,1.049019608,1.715686275,0.049019608,0.245098039,0.019607843,0.058823529,1.352941176,0.205882353,0.019607843,0.156862745,0.009803922,0.078431373,0.225490196,0,0.411764706,0.205882353,0.568627451,0.215686275,0.235294118,0.215686275,0.078431373,7.87254902,0.019607843,0.098039216,2431,102,0.517109723,0.953271028,0.708333333,1,33.552,12.42008633,10.63058933,48.48514143,509.5196078,43.25490196,0.295454545,1,66,0,0,0,0,0,0
911801,45,0.510869565,0.163043478,0.152173913,0,0.032608696,0.032608696,0.532608696,0.815217391,0.065217391,0.108695652,0.010869565,0.043478261,1.108695652,0.206521739,0.097826087,0.065217391,0,0.010869565,0.206521739,0,0.152173913,0.065217391,0.336956522,0.097826087,0.184782609,0.22826087,0.065217391,4.913043478,0.02173913,0.065217391,2487,92,0.517362623,0.948453608,0.696969697,1,32.419,11.86645758,10.15491419,-25.07697809,547.2065217,43.67391304,0.243902439,1,69,0,0,0,0,0,0
911801,46,0.5,0.4,0.255555556,0.055555556,0.044444444,0.122222222,0.788888889,1.4,0.022222222,0.144444444,0,0.022222222,0.977777778,0.244444444,0.066666667,0.155555556,0.055555556,0.033333333,0.166666667,0,0.277777778,0.266666667,0.433333333,0.166666667,0.3,0.177777778,0.044444444,6.9,0.055555556,0.055555556,2542,90,0.259289,0.947368421,0.743801653,1,30.922,10.96467493,10.58968063,21.78209603,776.8333333,45.22222222,0,0,0,0,0,0,0,0,0
911801,47,0.274193548,0.137096774,0.169354839,0.072580645,0.032258065,0.064516129,0.677419355,1.233870968,0.016129032,0.25,0.032258065,0.024193548,2.177419355,0.201612903,0.064516129,0.14516129,0.048387097,0.024193548,0.201612903,0.016129032,0.338709677,0.209677419,0.508064516,0.193548387,0.411290323,0.314516129,0.072580645,7.370967742,0.056451613,0.10483871,2597,124,0.751809561,0.932330827,0.645833333,1,39.846,15.71177238,10.36003323,19.09373303,410.7822581,46.87903226,0.509433962,2,39,50,0,0,0,0,0
911801,48,0.269503546,0.127659574,0.19858156,0.042553191,0.014184397,0.04964539,0.624113475,1.120567376,0.035460993,0.177304965,0.028368794,0.028368794,0.581560284,0.14893617,0.070921986,0.141843972,0.021276596,0.007092199,0.219858156,0.007092199,0.226950355,0.120567376,0.397163121,0.170212766,0.29787234,0.411347518,0.078014184,6.34751773,0.070921986,0.078014184,2652,141,0.642805943,0.959183673,0.677884615,1,40.863,15.46411018,11.84595778,12.54658996,621.822695,46.0141844,0.339622642,1,67,0,0,0,0,0,0
911801,50,0.258426966,0.101123596,0.370786517,0.033707865,0.011235955,0.02247191,0.359550562,0.853932584,0.011235955,0.157303371,0.04494382,0.06741573,0.808988764,0.213483146,0.033707865,0.191011236,0.011235955,0.011235955,0.247191011,0.011235955,0.314606742,0.078651685,0.292134831,0.134831461,0.213483146,0.269662921,0.033707865,6.280898876,0.08988764,0.06741573,2763,89,0.746657574,0.927083333,0.622377622,1,32.907,13.20638211,8.784998813,65.40070376,420.9325843,49.38202247,0.380952381,1,47,0,0,0,0,0,0
911801,51,0.636363636,0.212121212,0.257575758,0.03030303,0.075757576,0.03030303,1.090909091,1.318181818,0.045454545,0.348484848,0.015151515,0.166666667,1.651515152,0.303030303,0.03030303,0.075757576,0.060606061,0.03030303,0.318181818,0,0.227272727,0.166666667,0.666666667,0.196969697,0.333333333,0.348484848,0.015151515,8.03030303,0.090909091,0.242424242,2818,66,0.422758433,1,0.733333333,1,26.415,9.735924221,8.823107441,-11.20290593,453.0454545,47.89393939,0.818181818,3,34,43,52,0,0,0,0
911801,52,0.233333333,0.055555556,0.155555556,0.022222222,0.066666667,0.066666667,0.555555556,0.922222222,0.055555556,0.122222222,0.033333333,0.022222222,0.844444444,0.255555556,0.033333333,0.166666667,0.055555556,0.044444444,0.3,0.011111111,0.266666667,0.144444444,0.244444444,0.166666667,0.222222222,0.3,0.088888889,6.477777778,0.055555556,0.088888889,2873,90,0.697713634,0.818181818,0.681818182,1,36.331,13.43449519,9.624160347,75.62959228,460.4222222,48.31111111,0.568181818,2,34,51,0,0,0,0,0
911801,53,0.510869565,0.195652174,0.326086957,0.043478261,0.054347826,0.043478261,0.97826087,1.543478261,0.010869565,0.217391304,0.010869565,0.065217391,1.576086957,0.27173913,0.076086957,0.239130435,0.043478261,0.032608696,0.152173913,0.010869565,0.25,0.097826087,0.586956522,0.25,0.326086957,0.293478261,0.065217391,9.739130435,0.076086957,0.108695652,2929,92,0.323017776,0.958333333,0.696969697,1,31.402,11.19692549,10.59669076,90,207,48.82608696,0.317073171,2,65,70,0,0,0,0,0
